Kia Forte,https://mediaim.expedia.com/cars/6/12fbc79c-268a-416c-a737-dd70353138dc.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$65,4.6,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvon86L2oPi3c9HoSCgQLiS7G8Fy0-kwo5L76UUj4sGvA-MytFI51OjVNW_uBYu7wqUg&dailyPriceShown=65.18&totalPriceShown=84.3&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=145.87&isCaliforniaUser=false,5,Automatic,Midsize
Kia Forte,https://mediaim.expedia.com/cars/15/704111bb-0389-4b8d-a4ad-583dffe9d2e0.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$65,4.5,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvom7jdDEVGmqYEBMQ-bxrOdZ1f-OjWGtMXdX5PKyNHd2Kb4NxYEwzOK44oLAsMIl4D0&dailyPriceShown=65.19&totalPriceShown=84.32&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=145.87&isCaliforniaUser=false,5,Automatic,Midsize
Hyundai Elantra,https://mediaim.expedia.com/cars/39/73cb182e-1cab-478b-a1b1-e41db785c82e.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$63,3.15,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomVXX96Lzrt0oEk4LF_2QkkuLgAlXlMfwXcU4uXeJ0aMdL7VUTfuxQBBKAbP3G-8uk&dailyPriceShown=62.99&totalPriceShown=84.35&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=145.87&isCaliforniaUser=false,2,Automatic,Midsize
Hyundai Kona,https://mediaim.expedia.com/cars/15/2a527e95-e37c-4869-8637-18a2b641721a.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$67,4.5,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvom7jdDEVGmqYEBMQ-bxrOdZLEjpo2ZQ0iPQlHhFM658ZL4NxYEwzOK44oLAsMIl4D0&dailyPriceShown=66.92&totalPriceShown=86.41&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=143.08&isCaliforniaUser=false,5,Automatic,Compact SUV
Toyota Camry,https://mediaim.expedia.com/cars/6/05a321e1-fd67-4ebc-8c89-bbf4b7b4743b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$68,4.6,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvon86L2oPi3c9HoSCgQLiS7G2eldcBwGWWzX_Cyo6c7DmMytFI51OjVNW_uBYu7wqUg&dailyPriceShown=68.1&totalPriceShown=87.84&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.88&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Fullsize
Vw Jetta,https://mediaim.expedia.com/cars/6/59ad3ead-e1df-4a8d-8424-bddedb039018.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$68,4.6,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvon86L2oPi3c9HoSCgQLiS7GOFkw3B8YhK3-AhqOOEY0A8ytFI51OjVNW_uBYu7wqUg&dailyPriceShown=68.1&totalPriceShown=87.84&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.06&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Standard
Toyota Camry,https://mediaim.expedia.com/cars/15/99bd14a4-189b-479b-a362-7b11724c8f8a.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$68,4.5,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvom7jdDEVGmqYEBMQ-bxrOdZvMifHClsg6pR6bPkEiVO974NxYEwzOK44oLAsMIl4D0&dailyPriceShown=68.11&totalPriceShown=87.86&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.88&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Fullsize
Vw Jetta,https://mediaim.expedia.com/cars/15/d47218e0-6caf-4047-b769-24fad6ce5d62.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$68,4.5,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvom7jdDEVGmqYEBMQ-bxrOdZKmHkJD3Q8-cRYxo3BzBxgL4NxYEwzOK44oLAsMIl4D0&dailyPriceShown=68.11&totalPriceShown=87.86&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.06&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Standard
Chevrolet Malibu,https://mediaim.expedia.com/cars/39/84f9a5bc-ec97-494e-9aa8-7935d8ed7507.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$66,3.15,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomVXX96Lzrt0oEk4LF_2QkkIceH-69nv-w9ts-g0lK8n9L7VUTfuxQBBKAbP3G-8uk&dailyPriceShown=65.89&totalPriceShown=87.89&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.88&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Fullsize
Chevrolet Malibu,https://mediaim.expedia.com/cars/39/24d002a1-55b3-4b47-9faf-fdd6407a3fdf.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$66,3.15,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomVXX96Lzrt0oEk4LF_2QkkNp654w9fyignKMK7-vu8-9L7VUTfuxQBBKAbP3G-8uk&dailyPriceShown=65.89&totalPriceShown=87.89&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.06&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Standard
Jeep_Wrangler or,https://mediaim.expedia.com/cars/1101/ef140267-aaeb-467b-bcff-3d165289b6cd.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$92,2.55,https://www.carrentals.com/carsearch/details?date1=8%2F8%2F2024&date2=8%2F9%2F2024&time1=1030AM&time2=1030AM&dpln=4413785&locn=Calgary+%28YYC+-+Calgary+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonbl1oLY8wnxgczQND9tFWQssiDX_Yf89MfcGC7wEnyq8Sg7qEVLjOr-SkyUtGMxJg&dailyPriceShown=92.28&totalPriceShown=92.28&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F8%252F2024%26date2%3D8%252F9%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4413785%26locn%3DCalgary%2B%2528YYC%2B-%2BCalgary%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=123.37&isCaliforniaUser=false,5,Automatic,Special SUV
